event_id,user_id,session_id,event_type,product_id,search_query,device_type,timestamp
2931c098-e956-4232-a5da-8dae386d675c,10835,sess_a641b0259f08478c,search,,retro minimalist white leather sneakers,desktop,2026-09-13T07:17:40.394998+00:00
250a47eb-9c37-477f-b914-0dee64b756fc,8900,sess_918b7e914b914286,category_view,,,mobile,2026-09-13T07:17:38.114300+00:00
2d587dd4-f968-476d-b7cc-6b843ec11823,8900,sess_918b7e914b914286,homepage_view,,,mobile,2026-09-13T07:17:32.114300+00:00
5fbe7578-bc08-4504-b0e6-6f25699b55cb,8900,sess_918b7e914b914286,session_start,,,mobile,2026-09-13T07:17:26.114300+00:00
db9a68af-d11c-41c1-827b-cf3568b13ac7,10835,sess_a641b0259f08478c,homepage_view,,,desktop,2026-09-13T07:17:24.394998+00:00
cf5e6561-218c-451b-b5b9-f54531b3a175,10835,sess_a641b0259f08478c,session_start,,,desktop,2026-09-13T07:17:20.394998+00:00
c04efb1e-b87d-4b6d-9674-7f281c3781d4,8188,sess_755afedcd83d4ba1,product_view,196,,desktop,2026-09-13T07:16:37.102709+00:00
b0e554c8-031f-4360-ad65-4cd90a0f8015,8188,sess_755afedcd83d4ba1,category_view,,,desktop,2026-09-13T07:16:18.102709+00:00
da49280c-885b-4d8a-9189-c737f774d245,9196,sess_8a110cc459034cbb,wishlist_add,180,,mobile,2026-09-13T07:16:10.956660+00:00
b3b8283f-7eb0-4a21-933f-e27236ceaca9,8188,sess_755afedcd83d4ba1,homepage_view,,,desktop,2026-09-13T07:16:10.102709+00:00
fb64685d-393d-42aa-b886-a7f1c34621bc,6919,sess_4105af884f2647ed,homepage_view,,,mobile,2026-09-13T07:16:10.046882+00:00
924644bd-842e-4ff0-809c-f53f91b3b8b0,6919,sess_4105af884f2647ed,session_start,,,mobile,2026-09-13T07:16:05.046882+00:00
8f19fc8b-dfcf-4070-8efa-dc556d186704,8188,sess_755afedcd83d4ba1,session_start,,,desktop,2026-09-13T07:16:01.102709+00:00
40112e04-57a7-4354-a23e-3e36e07b5a52,9196,sess_8a110cc459034cbb,product_view,180,,mobile,2026-09-13T07:15:47.956660+00:00
5f85320a-63bf-41ab-a506-b35edb5fc982,9196,sess_8a110cc459034cbb,homepage_view,,,mobile,2026-09-13T07:15:41.956660+00:00
cf019c62-b0e7-46c2-a8a3-30a1ce01fdb4,9196,sess_8a110cc459034cbb,session_start,,,mobile,2026-09-13T07:15:31.956660+00:00
df43aa08-43ee-4224-8651-e6bf07a15572,6158,sess_3bd0bfb5574248f1,purchase_completed,53,,desktop,2026-09-13T07:12:10.117137+00:00
e050bbb9-d583-40dd-800a-f6b00dccaf0a,6696,sess_f03683fb12594b56,purchase_completed,97,,mobile,2026-09-13T07:11:23.396896+00:00
17c388ef-c041-4382-a48a-02f7172ecbbe,6158,sess_3bd0bfb5574248f1,checkout_started,,,desktop,2026-09-13T07:11:07.117137+00:00
28aa46b6-0bbd-4db7-a034-6ac753364f99,6696,sess_f03683fb12594b56,checkout_started,,,mobile,2026-09-13T07:10:43.396896+00:00
84f5645d-36a6-4ce0-a366-1636d8c01ed5,6158,sess_3bd0bfb5574248f1,add_to_cart,53,,desktop,2026-09-13T07:10:08.117137+00:00
3153b13b-3f64-4b74-b6ad-b04f15ee7022,6696,sess_f03683fb12594b56,add_to_cart,97,,mobile,2026-09-13T07:09:59.396896+00:00
9bf1e00f-c753-49f6-ab86-77d336eb3c89,6158,sess_3bd0bfb5574248f1,product_view,53,summer cotton casual kurta below 1500,desktop,2026-09-13T07:09:36.117137+00:00
13c92808-45f5-4de0-9084-5859a0efe3a5,6158,sess_3bd0bfb5574248f1,search,,summer cotton casual kurta below 1500,desktop,2026-09-13T07:09:29.117137+00:00
52a3f90b-3a68-44cf-ad16-5efef8e8932a,6158,sess_3bd0bfb5574248f1,homepage_view,,,desktop,2026-09-13T07:09:12.117137+00:00
8e918afb-f992-4929-ab0c-bb1f456c2088,6696,sess_f03683fb12594b56,product_view,97,,mobile,2026-09-13T07:09:11.396896+00:00
715c1ba5-1e56-4212-8812-0bc47e18bdc0,6696,sess_f03683fb12594b56,homepage_view,,,mobile,2026-09-13T07:09:02.396896+00:00
dd432a8c-38e4-4307-b9ab-8b50cab2d351,6158,sess_3bd0bfb5574248f1,session_start,,,desktop,2026-09-13T07:09:02.117137+00:00
cb2a2afc-b479-46e5-b15f-4af224a19ede,6696,sess_f03683fb12594b56,session_start,,,mobile,2026-09-13T07:08:59.396896+00:00
1b021a70-d461-4a2c-ba25-df18e5b06fb7,7967,sess_d4548e0cd9e845ac,checkout_abandoned,,,mobile,2026-09-13T07:08:56.186185+00:00
13b4eed8-3df6-4a84-91ec-0eccd2206e0d,7967,sess_d4548e0cd9e845ac,checkout_started,,,mobile,2026-09-13T07:08:24.186185+00:00
e17a1fd0-6656-40c7-b241-1a1565ed7cf1,7967,sess_d4548e0cd9e845ac,add_to_cart,94,,mobile,2026-09-13T07:07:54.186185+00:00
d236dd60-afe6-4134-8dcc-0b350da74fd4,7967,sess_d4548e0cd9e845ac,product_view,94,perfume,mobile,2026-09-13T07:07:34.186185+00:00
7ec4c94a-e691-414f-9d62-8956e627debe,7967,sess_d4548e0cd9e845ac,search,,perfume,mobile,2026-09-13T07:07:25.186185+00:00
98e88a67-846d-4de9-bbbf-849bcd9acde9,7967,sess_d4548e0cd9e845ac,homepage_view,,,mobile,2026-09-13T07:07:09.186185+00:00
00e339c1-7b3f-4f20-8982-247a8cc6def7,7967,sess_d4548e0cd9e845ac,session_start,,,mobile,2026-09-13T07:07:02.186185+00:00
ff2911c5-e2de-44ed-9bcf-885f1c9db0e6,9500,sess_0facefd9b5714336,wishlist_add,173,,mobile,2026-09-13T07:04:08.319232+00:00
33627b6d-90ab-414d-9438-a3dc7203e2c9,9500,sess_0facefd9b5714336,product_view,173,,mobile,2026-09-13T07:03:48.319232+00:00
1384ec5c-13c2-41a3-b2b8-36d3fc77e570,9500,sess_0facefd9b5714336,homepage_view,,,mobile,2026-09-13T07:03:42.319232+00:00
d9984261-bdda-4c8c-8601-bc8623f72863,9500,sess_0facefd9b5714336,session_start,,,mobile,2026-09-13T07:03:33.319232+00:00
bf6819ac-cddd-4a43-862b-9c924d124f70,9930,sess_15f0c55c1d594683,product_view,104,,desktop,2026-09-13T07:02:57.197394+00:00
bf3b7462-f664-4f1b-9b30-6c44d350902a,9930,sess_15f0c55c1d594683,product_view,44,,desktop,2026-09-13T07:02:14.197394+00:00
fd8e1729-211d-4fd5-99de-bda41ecb4d69,9930,sess_15f0c55c1d594683,category_view,,,desktop,2026-09-13T07:01:54.197394+00:00
72f436cc-1a22-49fb-b9ca-8d51b0da36ab,9930,sess_15f0c55c1d594683,homepage_view,,,desktop,2026-09-13T07:01:36.197394+00:00
c3779a86-14be-46aa-9f6e-e2ad7a78a6b2,9930,sess_15f0c55c1d594683,session_start,,,desktop,2026-09-13T07:01:30.197394+00:00
70558f53-e273-411f-bacc-5e7fbe11d51d,,sess_aac98f67119d4e41,homepage_view,,,mobile,2026-09-13T06:58:05.898514+00:00
a6bd9199-b283-4022-91e7-16a254d87785,,sess_aac98f67119d4e41,session_start,,,mobile,2026-09-13T06:58:00.898514+00:00
1452d845-9bfc-4a37-b48c-df100c9ee80e,,sess_8d837f2700284753,homepage_view,,,mobile,2026-09-13T06:57:43.310758+00:00
f36a54ba-7788-4928-9d88-76a133fac31b,,sess_8d837f2700284753,session_start,,,mobile,2026-09-13T06:57:35.310758+00:00
3c1d60e2-48b2-42d2-b716-01fa9c74945b,8743,sess_f1664a2595f5492c,purchase_completed,128,,mobile,2026-09-13T06:50:26.923580+00:00
c1ce91c1-0ef9-4032-946f-d11e322cbbb9,7743,sess_b3f2c96443ef485b,purchase_completed,110,,mobile,2026-09-13T06:50:09.790598+00:00
1adb90c0-f7fb-4c71-84d4-d5d3a4829964,8743,sess_f1664a2595f5492c,checkout_started,,,mobile,2026-09-13T06:49:16.923580+00:00
4955710c-5e3f-4fc1-839e-fc70b18cad83,7743,sess_b3f2c96443ef485b,checkout_started,,,mobile,2026-09-13T06:49:08.790598+00:00
5597141f-cc39-4444-95d2-cde646e2bfc5,8743,sess_f1664a2595f5492c,add_to_cart,128,,mobile,2026-09-13T06:48:23.923580+00:00
eb985683-8872-47fc-8c21-a861b7e1bd38,7743,sess_b3f2c96443ef485b,add_to_cart,110,,mobile,2026-09-13T06:48:14.790598+00:00
b5c63b2e-e92e-4d76-8e00-aa7bc045e40e,8743,sess_f1664a2595f5492c,product_view,128,,mobile,2026-09-13T06:47:45.923580+00:00
8d1e4e9a-08cc-4362-9a7d-59285b737bfb,8743,sess_f1664a2595f5492c,homepage_view,,,mobile,2026-09-13T06:47:39.923580+00:00
dcd36d41-dc59-4ee1-ac69-c2ef101a2a20,8743,sess_f1664a2595f5492c,session_start,,,mobile,2026-09-13T06:47:32.923580+00:00
4a26056d-d4c4-4a9d-89b9-9fbd82b3ca35,7743,sess_b3f2c96443ef485b,product_view,110,,mobile,2026-09-13T06:47:28.790598+00:00
7f0962c1-2249-44f3-a302-50b4b5d21fda,7743,sess_b3f2c96443ef485b,homepage_view,,,mobile,2026-09-13T06:47:16.790598+00:00
8d8d36bc-f774-41b4-bae2-83d31a4616e7,7743,sess_b3f2c96443ef485b,session_start,,,mobile,2026-09-13T06:47:13.790598+00:00
d989c4b9-dbe7-40fe-a78e-587865e57b57,6652,sess_4091d019f71f4000,checkout_abandoned,,,mobile,2026-09-13T06:45:54.314566+00:00
d897fb63-1280-4867-bbbb-445b22bbb96b,7090,sess_a0f90d7952be4d8e,checkout_abandoned,,,mobile,2026-09-13T06:45:28.246831+00:00
ba9e2500-7a40-4ebe-aa3c-a6fdcafb5c25,6652,sess_4091d019f71f4000,checkout_started,,,mobile,2026-09-13T06:45:03.314566+00:00
5167cd18-4136-433c-8e4d-888113b4e387,7090,sess_a0f90d7952be4d8e,checkout_started,,,mobile,2026-09-13T06:44:54.246831+00:00
8608601e-bab3-4bc6-874f-c837500e8920,6652,sess_4091d019f71f4000,add_to_cart,20,,mobile,2026-09-13T06:44:33.314566+00:00
3f1528af-a94d-499f-8268-49b7fb469875,7405,sess_9e37432ef5974ac6,product_view,154,,desktop,2026-09-13T06:44:31.714444+00:00
b1592322-7874-4945-a44e-edd7a3907110,7090,sess_a0f90d7952be4d8e,add_to_cart,186,,mobile,2026-09-13T06:44:30.246831+00:00
7fdaf836-8589-4c6f-9139-439808e978d3,7405,sess_9e37432ef5974ac6,product_view,114,,desktop,2026-09-13T06:44:12.714444+00:00
05af5d5f-ec74-4552-9f5c-b4f93b1f50bd,7090,sess_a0f90d7952be4d8e,product_view,186,perfume,mobile,2026-09-13T06:44:10.246831+00:00
dda0c787-52d4-4857-b931-6f48ed06807d,7090,sess_a0f90d7952be4d8e,search,,perfume,mobile,2026-09-13T06:44:01.246831+00:00
432a9541-8151-4048-8676-bfebb6fbfa37,6652,sess_4091d019f71f4000,product_view,20,silk saree,mobile,2026-09-13T06:43:52.314566+00:00
8ac0797a-5ca5-4891-be1f-766e901eb1d9,7090,sess_a0f90d7952be4d8e,homepage_view,,,mobile,2026-09-13T06:43:45.246831+00:00
5f69d900-582c-49b8-b276-fc7d8d6f2872,6652,sess_4091d019f71f4000,search,,silk saree,mobile,2026-09-13T06:43:42.314566+00:00
ff668cd5-c4bd-4019-9619-56f267fe6dfb,7090,sess_a0f90d7952be4d8e,session_start,,,mobile,2026-09-13T06:43:39.246831+00:00
4d358057-8f0b-4ba0-b9e3-f4ecb566783e,6652,sess_4091d019f71f4000,homepage_view,,,mobile,2026-09-13T06:43:34.314566+00:00
fe4cd388-873f-4d8d-a7ec-31bed49d9f14,6652,sess_4091d019f71f4000,session_start,,,mobile,2026-09-13T06:43:30.314566+00:00
f25d1cbf-795a-4ab2-8382-7df534e50efd,7405,sess_9e37432ef5974ac6,product_view,179,,desktop,2026-09-13T06:43:14.714444+00:00
29bd3b59-e99d-44cf-a29e-8ec0a6301da1,7405,sess_9e37432ef5974ac6,category_view,,,desktop,2026-09-13T06:43:06.714444+00:00
77553ba0-ca8f-4484-91da-a492a9abfba3,7405,sess_9e37432ef5974ac6,homepage_view,,,desktop,2026-09-13T06:42:51.714444+00:00
b3321356-c1cb-4bb7-93ab-3efaccfbdbd4,7405,sess_9e37432ef5974ac6,session_start,,,desktop,2026-09-13T06:42:45.714444+00:00
4c764e9d-cec3-42a1-b5bb-abd761a5d7f7,11859,sess_3ee6c8c146f6412e,product_view,60,,mobile,2026-09-13T06:41:26.017170+00:00
b46d3620-c47f-4a34-af4a-f8a9890379f7,11859,sess_3ee6c8c146f6412e,product_view,190,,mobile,2026-09-13T06:40:35.017170+00:00
051e2c7f-009d-4db9-ae4c-2b1d0ffeeecf,11859,sess_3ee6c8c146f6412e,product_view,165,,mobile,2026-09-13T06:40:00.017170+00:00
38c29986-5590-4fdc-a9ae-d521fc429c40,11859,sess_3ee6c8c146f6412e,category_view,,,mobile,2026-09-13T06:39:51.017170+00:00
a640e3e3-367c-4d26-8081-95e0585ba4b2,11859,sess_3ee6c8c146f6412e,homepage_view,,,mobile,2026-09-13T06:39:45.017170+00:00
8836e058-e089-4f05-92e4-19097a47c62c,11859,sess_3ee6c8c146f6412e,session_start,,,mobile,2026-09-13T06:39:36.017170+00:00
490fa3e1-8737-4d36-bf5c-a6277eb74565,9523,sess_7fff915105db4c87,homepage_view,,,mobile,2026-09-13T06:39:15.859458+00:00
41f40957-1d98-48e0-8721-e59c35e1782d,7687,sess_68863bd9380c4db1,checkout_abandoned,,,mobile,2026-09-13T06:39:11.263860+00:00
eca0dc48-e455-4e62-92e8-b95cb61dd683,9523,sess_7fff915105db4c87,session_start,,,mobile,2026-09-13T06:39:05.859458+00:00
3792d95c-03dd-499b-9364-863e16247b3e,7687,sess_68863bd9380c4db1,checkout_started,,,mobile,2026-09-13T06:38:11.263860+00:00
5efb1f6e-b4cd-478c-a062-fe5627f64f34,7687,sess_68863bd9380c4db1,add_to_cart,96,,mobile,2026-09-13T06:37:24.263860+00:00
26fe3235-4841-46b5-a620-b284fb160bac,7687,sess_68863bd9380c4db1,product_view,96,tote bag,mobile,2026-09-13T06:36:44.263860+00:00
329c0a81-1671-4295-92b2-982aba549002,7687,sess_68863bd9380c4db1,search,,tote bag,mobile,2026-09-13T06:36:38.263860+00:00
35184149-0306-4406-9822-6b493739e2a4,7687,sess_68863bd9380c4db1,homepage_view,,,mobile,2026-09-13T06:36:29.263860+00:00
eb10294a-9383-4844-ac88-f48552c8f56c,7687,sess_68863bd9380c4db1,session_start,,,mobile,2026-09-13T06:36:23.263860+00:00
d8d32340-6476-480b-b1bd-beebe8aa4b36,8408,sess_062167de6e854c5c,purchase_completed,229,,desktop,2026-09-13T06:36:00.016774+00:00
ff9222b0-84f8-4830-8391-a508e7d60368,8408,sess_062167de6e854c5c,checkout_started,,,desktop,2026-09-13T06:35:29.016774+00:00
f265e154-fe2f-41f8-8049-02e182bf6e2a,,sess_df4ffd1a27b74de1,homepage_view,,,mobile,2026-09-13T06:35:20.438658+00:00
9facd017-1a36-4a0e-821d-64f1f6de077b,,sess_40cf75cf1ef64b12,product_view,25,,mobile,2026-09-13T06:35:20.215286+00:00
84f9c171-b2e8-45e9-8aa1-8c5898282c74,,sess_df4ffd1a27b74de1,session_start,,,mobile,2026-09-13T06:35:10.438658+00:00
d5fc6904-7c11-41f4-b10c-3e07f03a3824,,sess_40cf75cf1ef64b12,product_view,153,,mobile,2026-09-13T06:34:51.215286+00:00
d319ae73-059c-419e-b717-86a1c1cf7845,8408,sess_062167de6e854c5c,add_to_cart,229,,desktop,2026-09-13T06:34:24.016774+00:00
6c176739-0564-413b-a033-99639bae8a04,,sess_40cf75cf1ef64b12,product_view,203,,mobile,2026-09-13T06:34:13.215286+00:00
69abb715-0a82-43d3-ab1b-590ed99b65ad,,sess_40cf75cf1ef64b12,category_view,,,mobile,2026-09-13T06:34:03.215286+00:00
b0072bc2-2c4c-492d-a8fa-caa3552a3552,,sess_40cf75cf1ef64b12,homepage_view,,,mobile,2026-09-13T06:33:47.215286+00:00
4b1a518c-2c02-4eb5-8f8c-3f6aa963c2bb,,sess_40cf75cf1ef64b12,session_start,,,mobile,2026-09-13T06:33:40.215286+00:00
6bb8cc76-2674-4449-81c8-5598366f438b,8408,sess_062167de6e854c5c,product_view,229,summer cotton casual kurta below 1500,desktop,2026-09-13T06:33:26.016774+00:00
210353e8-8d74-4643-9bf9-8795d4d74dfa,8408,sess_062167de6e854c5c,search,,summer cotton casual kurta below 1500,desktop,2026-09-13T06:33:20.016774+00:00
82dc0c5f-26e2-49ca-9bce-613cb13f81b3,8408,sess_062167de6e854c5c,homepage_view,,,desktop,2026-09-13T06:33:03.016774+00:00
fca70f80-1eb9-492c-9939-f7820cb97d87,8408,sess_062167de6e854c5c,session_start,,,desktop,2026-09-13T06:32:54.016774+00:00
76e163c4-129e-4e9f-b5da-645cebcc0b44,11742,sess_7dcd9878caf14d9e,checkout_abandoned,,,mobile,2026-09-13T06:30:47.020722+00:00
2cedeff8-3345-4c3e-904a-c85dfa890518,10439,sess_557000adb9594e3b,homepage_view,,,desktop,2026-09-13T06:30:34.346859+00:00
8193614b-8596-43dd-90c2-50383fe61ab6,10439,sess_557000adb9594e3b,session_start,,,desktop,2026-09-13T06:30:30.346859+00:00
be373d2f-fe0f-4643-bb48-e1d3f1fe6ccc,11742,sess_7dcd9878caf14d9e,checkout_started,,,mobile,2026-09-13T06:30:05.020722+00:00
e616de29-1d43-426c-9884-651c2df19315,11742,sess_7dcd9878caf14d9e,add_to_cart,218,,mobile,2026-09-13T06:29:25.020722+00:00
069e7d42-c5d7-4b78-9b21-1784c88052b4,,sess_307687220b864f7b,product_view,36,,mobile,2026-09-13T06:29:20.615723+00:00
5d4e4a86-cbe4-4be9-9b23-7dbea521fb17,,sess_307687220b864f7b,product_view,167,,mobile,2026-09-13T06:28:49.615723+00:00
51dbd6b6-4c69-473b-88fc-dd41bfd43489,11742,sess_7dcd9878caf14d9e,product_view,218,red heels,mobile,2026-09-13T06:28:49.020722+00:00
c1b3f381-d8ca-4d9a-b5aa-c0fdd673fc66,11742,sess_7dcd9878caf14d9e,search,,red heels,mobile,2026-09-13T06:28:45.020722+00:00
27ccff39-7937-4445-af8e-1e1f3a2ab07f,11742,sess_7dcd9878caf14d9e,homepage_view,,,mobile,2026-09-13T06:28:39.020722+00:00
ad77d76d-496b-4e35-9f26-93950acb3f5c,11742,sess_7dcd9878caf14d9e,session_start,,,mobile,2026-09-13T06:28:30.020722+00:00
fdc6389d-577a-46e0-9e2f-73f574521326,,sess_3db562acf1524be3,product_view,211,,mobile,2026-09-13T06:28:23.613240+00:00
6c1d1c1d-6020-4ffb-8e15-f6b9dbe88c6d,,sess_307687220b864f7b,product_view,202,,mobile,2026-09-13T06:28:07.615723+00:00
fdceb4f2-976b-441c-973e-1fefe08409a3,,sess_3db562acf1524be3,category_view,,,mobile,2026-09-13T06:28:03.613240+00:00
b8d416d3-10ef-4bd5-a88f-42701bc7c2f2,,sess_3db562acf1524be3,homepage_view,,,mobile,2026-09-13T06:27:57.613240+00:00
efe25a33-a6ef-4160-ae39-6b75accccb56,,sess_3db562acf1524be3,session_start,,,mobile,2026-09-13T06:27:54.613240+00:00
0afa6370-4672-4f8e-bb70-32f82ac29351,,sess_307687220b864f7b,category_view,,,mobile,2026-09-13T06:27:49.615723+00:00
ed0e1acb-aa78-46ac-b327-e47fd136dbd2,,sess_307687220b864f7b,homepage_view,,,mobile,2026-09-13T06:27:29.615723+00:00
19763b51-aacf-425d-b2ce-18e0f6fd459c,,sess_307687220b864f7b,session_start,,,mobile,2026-09-13T06:27:22.615723+00:00
32657e4a-7880-4408-8921-c4aa2d2d2412,6282,sess_1d6d123a5ffc436f,product_view,16,,desktop,2026-09-13T06:18:24.060125+00:00
6bbe7965-9f6f-4785-91b4-037e734dfbcf,6282,sess_1d6d123a5ffc436f,product_view,82,,desktop,2026-09-13T06:17:31.060125+00:00
b2d97bef-1ef0-428e-adee-c587c29947ae,,sess_ae306198d4614ecc,product_view,167,,desktop,2026-09-13T06:17:16.339786+00:00
8e3f68c7-c0cd-4192-9e48-974ff06e67fe,6282,sess_1d6d123a5ffc436f,product_view,207,,desktop,2026-09-13T06:17:11.060125+00:00
388e99e8-3d75-4ffd-8af2-de9f82107abb,,sess_ae306198d4614ecc,product_view,162,,desktop,2026-09-13T06:16:59.339786+00:00
ed25c62a-2798-40ac-9f6d-d334cc006b67,6282,sess_1d6d123a5ffc436f,category_view,,,desktop,2026-09-13T06:16:59.060125+00:00
0dacd638-b437-44f0-8712-abe62eba830b,6282,sess_1d6d123a5ffc436f,homepage_view,,,desktop,2026-09-13T06:16:50.060125+00:00
a53aa5d4-6ca2-49db-95fa-0b483fbb40c9,,sess_ae306198d4614ecc,category_view,,,desktop,2026-09-13T06:16:47.339786+00:00
28fd9b96-374a-483c-96e6-70ebda0b7d1f,6282,sess_1d6d123a5ffc436f,session_start,,,desktop,2026-09-13T06:16:46.060125+00:00
2b7479dc-ac57-4bfc-aca8-7d384b67b9fa,,sess_ae306198d4614ecc,homepage_view,,,desktop,2026-09-13T06:16:40.339786+00:00
1f7008c3-94a8-4231-b282-b7488bdb130f,,sess_ae306198d4614ecc,session_start,,,desktop,2026-09-13T06:16:32.339786+00:00
d4eeda2f-442b-4b7e-b713-1266e78405ee,,sess_62b591a686de4822,wishlist_add,204,,mobile,2026-09-13T06:13:20.873603+00:00
47e5d9fb-53a1-422f-8f52-b8f57ac860cc,,sess_62b591a686de4822,product_view,204,,mobile,2026-09-13T06:13:05.873603+00:00
b2fcc5d1-8914-4020-962c-1f1fce7319c6,,sess_62b591a686de4822,homepage_view,,,mobile,2026-09-13T06:12:57.873603+00:00
c56acbcc-3987-41d2-aa9a-35e9a60f05d6,,sess_62b591a686de4822,session_start,,,mobile,2026-09-13T06:12:51.873603+00:00
afaeaff4-b962-406e-994c-a834a26bec9e,7923,sess_634a895e3f834638,homepage_view,,,mobile,2026-09-13T06:11:13.984620+00:00
a7ccc0ad-75b0-4b28-964d-24e37ec49a6d,7923,sess_634a895e3f834638,session_start,,,mobile,2026-09-13T06:11:06.984620+00:00
a0f32849-756c-466e-a495-a5b2a5945b74,7969,sess_5683b6cf09d44cdc,product_view,214,,mobile,2026-09-13T06:10:50.872995+00:00
eaa0272f-be7a-4d68-a92f-e8eb2a7b70cd,7969,sess_5683b6cf09d44cdc,product_view,204,,mobile,2026-09-13T06:10:20.872995+00:00
43cb2a97-8f64-4be4-84d6-098fc54231a3,7969,sess_5683b6cf09d44cdc,product_view,129,,mobile,2026-09-13T06:09:54.872995+00:00
a4e41aba-fc57-480c-91b6-34fbae4646d9,7969,sess_5683b6cf09d44cdc,category_view,,,mobile,2026-09-13T06:09:33.872995+00:00
a28c1766-55bc-45b1-a71c-5411c491e0fd,,sess_fdecb3f82b624425,product_view,155,,desktop,2026-09-13T06:09:19.794968+00:00
f0effc68-4063-4b60-9a2a-3489d7bc97f3,7969,sess_5683b6cf09d44cdc,homepage_view,,,mobile,2026-09-13T06:09:18.872995+00:00
69928641-c1f1-45e5-8c18-5ba114d71d9f,7969,sess_5683b6cf09d44cdc,session_start,,,mobile,2026-09-13T06:09:11.872995+00:00
bf9cd37e-dfa1-4793-87f8-2635ee9414af,,sess_fdecb3f82b624425,category_view,,,desktop,2026-09-13T06:09:07.794968+00:00
1a186b50-9249-47a2-9198-22ce58a42500,,sess_fdecb3f82b624425,homepage_view,,,desktop,2026-09-13T06:09:02.794968+00:00
884ae7e3-23cc-4e90-8809-9be42c6cd958,,sess_fdecb3f82b624425,session_start,,,desktop,2026-09-13T06:08:57.794968+00:00
37921759-9700-4bfb-8a52-87a5140dd60a,8334,sess_d25344b24000461a,product_view,153,,desktop,2026-09-13T06:05:24.164226+00:00
1abbc10f-f827-482c-8db3-c2d543548924,6912,sess_0c0691e4966c49da,purchase_completed,115,,mobile,2026-09-13T06:05:23.967734+00:00
b692b556-b9b8-4b7d-93c5-8cbdd62e4653,8740,sess_89ccc5bdbddc42b1,wishlist_add,213,,desktop,2026-09-13T06:05:19.052310+00:00
5e5c5f95-e588-4e6d-bbcd-10d7538d50a0,8740,sess_89ccc5bdbddc42b1,product_view,213,,desktop,2026-09-13T06:04:53.052310+00:00
f391c7f2-a1d6-4dcf-bde9-d2f24d7e01b1,6912,sess_0c0691e4966c49da,checkout_started,,,mobile,2026-09-13T06:04:42.967734+00:00
2fed80e5-8158-4198-bab8-1b1317b9cdea,8740,sess_89ccc5bdbddc42b1,homepage_view,,,desktop,2026-09-13T06:04:42.052310+00:00
53f7b136-7bab-4d92-b171-89dd009ff471,8334,sess_d25344b24000461a,product_view,83,,desktop,2026-09-13T06:04:36.164226+00:00
9e011d93-bb21-48e9-b201-273e65d0ad94,8740,sess_89ccc5bdbddc42b1,session_start,,,desktop,2026-09-13T06:04:32.052310+00:00
2fbcdaa3-dac2-4d22-be61-4c2ddc48f760,8334,sess_d25344b24000461a,product_view,68,,desktop,2026-09-13T06:04:20.164226+00:00
c3aa1e46-5084-49f3-b2eb-b1cb8953a44b,6912,sess_0c0691e4966c49da,add_to_cart,115,,mobile,2026-09-13T06:04:08.967734+00:00
c97c6ae8-6982-4d68-bc95-eb70bd0cdbf8,7427,sess_a1d9045dcfc849bf,product_view,151,,mobile,2026-09-13T06:04:03.424129+00:00
e6d26caf-65f2-40de-8dc7-31289b7f6d87,8334,sess_d25344b24000461a,category_view,,,desktop,2026-09-13T06:04:02.164226+00:00
3ca5a956-bc89-49ae-a3be-a75d071f1561,7427,sess_a1d9045dcfc849bf,category_view,,,mobile,2026-09-13T06:03:53.424129+00:00
cc01a00d-9cfe-4135-850a-5fa9b675f1ab,7427,sess_a1d9045dcfc849bf,homepage_view,,,mobile,2026-09-13T06:03:48.424129+00:00
62017f62-22ae-492a-8052-b59834ecad31,8334,sess_d25344b24000461a,homepage_view,,,desktop,2026-09-13T06:03:45.164226+00:00
1cb72b14-b807-4d91-956c-113995c3545f,8334,sess_d25344b24000461a,session_start,,,desktop,2026-09-13T06:03:41.164226+00:00
3166775a-9d31-4575-92d2-c966ef41108d,7427,sess_a1d9045dcfc849bf,session_start,,,mobile,2026-09-13T06:03:40.424129+00:00
06557a7c-e831-4b67-94fb-7db88df88a8e,6912,sess_0c0691e4966c49da,product_view,115,pastel peach lehenga silk blend,mobile,2026-09-13T06:03:37.967734+00:00
8419b51e-6652-4c5c-ba6a-14b955ff6cad,6912,sess_0c0691e4966c49da,search,,pastel peach lehenga silk blend,mobile,2026-09-13T06:03:26.967734+00:00
73b5c873-3f48-45f3-88e1-a4acfb7d35dd,11357,sess_b90dd4426cbd4b92,checkout_abandoned,,,desktop,2026-09-13T06:03:14.831759+00:00
7b256d26-4a6b-4195-9f6a-d7373b52fa2f,6912,sess_0c0691e4966c49da,homepage_view,,,mobile,2026-09-13T06:03:10.967734+00:00
0e85b7b6-5190-4f64-8be0-090a8f7659ec,6912,sess_0c0691e4966c49da,session_start,,,mobile,2026-09-13T06:03:02.967734+00:00
32b77cc4-1fad-4e29-bf2b-1dc5a60bda4e,6801,sess_967f9bf06e7c4302,wishlist_add,183,,mobile,2026-09-13T06:02:47.782094+00:00
de4638e1-efcd-4948-b013-c5ee7a07f387,6801,sess_967f9bf06e7c4302,product_view,183,,mobile,2026-09-13T06:02:33.782094+00:00
0737431c-af40-4d11-9cbd-1b8c23371a2b,6801,sess_967f9bf06e7c4302,homepage_view,,,mobile,2026-09-13T06:02:25.782094+00:00
48532154-709f-4d8a-a5d6-68e0fd7a5c46,11357,sess_b90dd4426cbd4b92,checkout_started,,,desktop,2026-09-13T06:02:19.831759+00:00
