event_id,user_id,session_id,event_type,product_id,search_query,device_type,timestamp,event_date,event_hour
1272d99eef524ae5a82654f6877a44eb,8485.0,sess_2f5552dd603d4682,add_to_cart,53.0,,mobile,2026-08-17 21:32:13.930113,2026-08-17,21
3e6552a9204c47d1a37aa49aa7fe373b,8485.0,sess_2f5552dd603d4682,checkout_started,,,mobile,2026-08-17 21:32:51.930113,2026-08-17,21
25c81433024f43af87b565d50aa7c72d,8485.0,sess_2f5552dd603d4682,purchase_completed,53.0,,mobile,2026-08-17 21:33:43.930113,2026-08-17,21
de9045786b3141d48dfa9da64dc37115,10852.0,sess_fb930f499b5344e3,session_start,,,mobile,2026-08-16 02:55:30.629388,2026-08-16,02
7d55045ed95e459292a91e3759fe472c,10852.0,sess_fb930f499b5344e3,homepage_view,,,mobile,2026-08-16 02:55:33.629388,2026-08-16,02
487d889308994e0c9eb6afeedf7a9948,10852.0,sess_fb930f499b5344e3,search,,red heels,mobile,2026-08-16 02:55:45.629388,2026-08-16,02
e057aed73eed46a38f4df0f1a6353229,10852.0,sess_fb930f499b5344e3,product_view,3.0,red heels,mobile,2026-08-16 02:55:56.629388,2026-08-16,02
e2d4974fc6e148bb90ccba6507e18525,10852.0,sess_fb930f499b5344e3,add_to_cart,3.0,,mobile,2026-08-16 02:56:25.629388,2026-08-16,02
193a3536003e4639bb921a4c048d3b2b,10852.0,sess_fb930f499b5344e3,checkout_started,,,mobile,2026-08-16 02:56:53.629388,2026-08-16,02
1497393634834282a51b53f88c81a730,10852.0,sess_fb930f499b5344e3,checkout_abandoned,,,mobile,2026-08-16 02:57:20.629388,2026-08-16,02
4e15f1afc9ff46e89adcae25e5885c46,,sess_c8c2a3e948d44b02,session_start,,,desktop,2026-08-19 23:21:27.429140,2026-08-19,23
a010779886784b3e899cb03210454a95,,sess_c8c2a3e948d44b02,homepage_view,,,desktop,2026-08-19 23:21:36.429140,2026-08-19,23
33a87564871e47f3a18ef6e36e5f3494,,sess_c8c2a3e948d44b02,search,,silk saree,desktop,2026-08-19 23:21:47.429140,2026-08-19,23
d322d13bf3a0434ab1047285acb43414,,sess_c8c2a3e948d44b02,product_view,219.0,silk saree,desktop,2026-08-19 23:21:58.429140,2026-08-19,23
b3e41a0cdc0a4657a9494cb85aba14b1,,sess_c8c2a3e948d44b02,add_to_cart,219.0,,desktop,2026-08-19 23:22:35.429140,2026-08-19,23
820ec1e69f954afab9ad4e523dc72de8,,sess_c8c2a3e948d44b02,checkout_started,,,desktop,2026-08-19 23:23:05.429140,2026-08-19,23
1cd03de58f394b7b9f153270eeee017a,,sess_c8c2a3e948d44b02,checkout_abandoned,,,desktop,2026-08-19 23:23:49.429140,2026-08-19,23
fd50dd0ba93a47a5ab9bc74070e048a2,11447.0,sess_ee177fb740ea454b,session_start,,,desktop,2026-08-24 07:11:16.460211,2026-08-24,07
e8429abc4b1641e38d310061b42aa0cf,11447.0,sess_ee177fb740ea454b,homepage_view,,,desktop,2026-08-24 07:11:26.460211,2026-08-24,07
3c9b1f76a4c04a59b77ace697190d7c6,6541.0,sess_fad819cf496e4136,session_start,,,mobile,2026-09-07 15:00:17.203973,2026-09-07,15
c90a33b2da724d229b55ac298ddc5e9b,6541.0,sess_fad819cf496e4136,homepage_view,,,mobile,2026-09-07 15:00:27.203973,2026-09-07,15
dd48c9f3f4564e6e8182d63d19546c8b,11256.0,sess_751b98180eb34dcc,session_start,,,mobile,2026-09-11 22:14:29.437229,2026-09-11,22
d96b418fa93846cf8d2b8f275a219a3a,11256.0,sess_751b98180eb34dcc,homepage_view,,,mobile,2026-09-11 22:14:37.437229,2026-09-11,22
3c0b1e22a35745c3afb028c2e0543c1b,11256.0,sess_751b98180eb34dcc,product_view,57.0,,mobile,2026-09-11 22:14:52.437229,2026-09-11,22
c1e371665e384bfeacd1f91c9eba8c94,11256.0,sess_751b98180eb34dcc,add_to_cart,57.0,,mobile,2026-09-11 22:15:48.437229,2026-09-11,22
9075f7afccfd433f9269786471345f5b,11256.0,sess_751b98180eb34dcc,checkout_started,,,mobile,2026-09-11 22:16:42.437229,2026-09-11,22
da8f4785f8234df0b2c4d8a97304bebf,11256.0,sess_751b98180eb34dcc,purchase_completed,57.0,,mobile,2026-09-11 22:17:42.437229,2026-09-11,22
456c80bc6e9f43fea200df9672f1b85e,6575.0,sess_30d14182bd4b4186,session_start,,,desktop,2026-09-10 16:18:11.980886,2026-09-10,16
7764b4e6217947038ab5f9eb1e3ff8da,6575.0,sess_30d14182bd4b4186,homepage_view,,,desktop,2026-09-10 16:18:16.980886,2026-09-10,16
18283d3371f54cfe9a3f00407312eeb0,6575.0,sess_30d14182bd4b4186,search,,emerald green satin slip dress for evening party,desktop,2026-09-10 16:18:24.980886,2026-09-10,16
e5d52ed3294c452995bad260a9ff89de,6575.0,sess_30d14182bd4b4186,product_view,189.0,emerald green satin slip dress for evening party,desktop,2026-09-10 16:18:31.980886,2026-09-10,16
8f0827b5d9e5476eb774646f677896d8,6575.0,sess_30d14182bd4b4186,add_to_cart,189.0,,desktop,2026-09-10 16:18:47.980886,2026-09-10,16
dad705cdf2854f77aa3039e37cd6fad4,6575.0,sess_30d14182bd4b4186,checkout_started,,,desktop,2026-09-10 16:19:09.980886,2026-09-10,16
340cbc30cff544df89c09a271b706627,6575.0,sess_30d14182bd4b4186,checkout_abandoned,,,desktop,2026-09-10 16:19:44.980886,2026-09-10,16
7fed087ab260465e807afcd659efdc86,11598.0,sess_d6c94de296924727,session_start,,,desktop,2026-08-25 19:07:50.563802,2026-08-25,19
2b96f2c430284d3c91ca15c5e9d51cdb,11598.0,sess_d6c94de296924727,homepage_view,,,desktop,2026-08-25 19:07:58.563802,2026-08-25,19
6e9f08e74f5d4c2180f268bcb994137a,11598.0,sess_d6c94de296924727,search,,emerald green satin slip dress for evening party,desktop,2026-08-25 19:08:16.563802,2026-08-25,19
3c38ae95449f456aa1afcb74799da0df,11598.0,sess_d6c94de296924727,product_view,109.0,emerald green satin slip dress for evening party,desktop,2026-08-25 19:08:22.563802,2026-08-25,19
e63bbbf7ecd34a439d0517c1d493e31d,11598.0,sess_d6c94de296924727,add_to_cart,109.0,,desktop,2026-08-25 19:08:45.563802,2026-08-25,19
8c3b3c8c63664366b3747e5486df5227,11598.0,sess_d6c94de296924727,checkout_started,,,desktop,2026-08-25 19:09:54.563802,2026-08-25,19
602c2c5dbd54428fadcd2e8d30720dad,11598.0,sess_d6c94de296924727,purchase_completed,109.0,,desktop,2026-08-25 19:10:48.563802,2026-08-25,19
75035ea04db64d5f9e1b3ae88f5e14c8,9963.0,sess_0e10361d4ad346cf,session_start,,,desktop,2026-08-25 21:21:07.509934,2026-08-25,21
c37750d1c68b48be8636dba94d432a68,9963.0,sess_0e10361d4ad346cf,homepage_view,,,desktop,2026-08-25 21:21:16.509934,2026-08-25,21
2cbc5bc051d04b47a3c182b2a29c95c6,9963.0,sess_0e10361d4ad346cf,search,,navy tailored oxford shirt pure cotton,desktop,2026-08-25 21:21:32.509934,2026-08-25,21
7b998cab045c4a0789518e666d92cbad,9963.0,sess_0e10361d4ad346cf,product_view,88.0,navy tailored oxford shirt pure cotton,desktop,2026-08-25 21:21:44.509934,2026-08-25,21
ed67a7a0fabd404bb687624ab17bd410,9963.0,sess_0e10361d4ad346cf,add_to_cart,88.0,,desktop,2026-08-25 21:22:12.509934,2026-08-25,21
32ac47db5c4649c8890a15923b3f3e34,9963.0,sess_0e10361d4ad346cf,checkout_started,,,desktop,2026-08-25 21:22:46.509934,2026-08-25,21
fb86f91558a548d49b11aee177ca4f7c,9963.0,sess_0e10361d4ad346cf,checkout_abandoned,,,desktop,2026-08-25 21:23:14.509934,2026-08-25,21
70154f80ff5e48d894e22a79c4855111,,sess_36e51f68d3c34ad9,session_start,,,desktop,2026-08-21 16:38:31.514291,2026-08-21,16
fe4d7d6ac89a4bc983fce5e5fecc32e3,,sess_36e51f68d3c34ad9,homepage_view,,,desktop,2026-08-21 16:38:36.514291,2026-08-21,16
da579df5c90f4e3582f3ab14fd8839a6,,sess_36e51f68d3c34ad9,product_view,61.0,,desktop,2026-08-21 16:38:53.514291,2026-08-21,16
2311347f27c948b0b0d894f5967b0f2a,,sess_36e51f68d3c34ad9,add_to_cart,61.0,,desktop,2026-08-21 16:39:19.514291,2026-08-21,16
65c6674a4aaf47b39d4c2887365203d7,,sess_36e51f68d3c34ad9,checkout_started,,,desktop,2026-08-21 16:39:53.514291,2026-08-21,16
cf8eb172cc124f76816e422aab1b72a1,,sess_36e51f68d3c34ad9,purchase_completed,61.0,,desktop,2026-08-21 16:41:02.514291,2026-08-21,16
ba5bdf90674241be8968d1d2894313d9,6260.0,sess_40b91104f2f74545,session_start,,,mobile,2026-08-28 13:47:21.208332,2026-08-28,13
88e4548a25cc44a78c827b8642e4a208,6260.0,sess_40b91104f2f74545,homepage_view,,,mobile,2026-08-28 13:47:30.208332,2026-08-28,13
297d560fe0a84dfa801d38e1a022d70e,6260.0,sess_40b91104f2f74545,product_view,233.0,,mobile,2026-08-28 13:47:39.208332,2026-08-28,13
035d92abf43a4604b85b6b361f7aacc4,6260.0,sess_40b91104f2f74545,wishlist_add,233.0,,mobile,2026-08-28 13:48:04.208332,2026-08-28,13
d1cd9653070d409a9ddd2ec8e9338103,10236.0,sess_9f4d1cdcf3e64b97,session_start,,,mobile,2026-08-15 18:36:24.003501,2026-08-15,18
3506dafeffd34ec390e7c8788ab867b0,10236.0,sess_9f4d1cdcf3e64b97,homepage_view,,,mobile,2026-08-15 18:36:29.003501,2026-08-15,18
c514a589394249ae8fa5787265acd457,10236.0,sess_9f4d1cdcf3e64b97,category_view,,,mobile,2026-08-15 18:36:47.003501,2026-08-15,18
c765661ca2dc4d3a80e737354f7d2d4c,10236.0,sess_9f4d1cdcf3e64b97,product_view,102.0,,mobile,2026-08-15 18:37:11.003501,2026-08-15,18
6b36037c9aa34123a465e7e0e5275dbf,10236.0,sess_9f4d1cdcf3e64b97,product_view,237.0,,mobile,2026-08-15 18:37:58.003501,2026-08-15,18
0b2f72d9022840e8b6785da0a5b8b8b2,8212.0,sess_0cfed515f7ed4e2b,session_start,,,mobile,2026-09-01 05:27:01.132662,2026-09-01,05
b6cba2e477e4407c9d69ff5fc28a407f,8212.0,sess_0cfed515f7ed4e2b,homepage_view,,,mobile,2026-09-01 05:27:09.132662,2026-09-01,05
1fb55e8343e64e72a4539d7a101a11cb,8212.0,sess_0cfed515f7ed4e2b,category_view,,,mobile,2026-09-01 05:27:20.132662,2026-09-01,05
d1dade23e29f4c1298da0fa05cb70e2e,8212.0,sess_0cfed515f7ed4e2b,product_view,234.0,,mobile,2026-09-01 05:27:41.132662,2026-09-01,05
aa6cde17535f4a78947fc4456e8175cb,8212.0,sess_0cfed515f7ed4e2b,product_view,8.0,,mobile,2026-09-01 05:28:09.132662,2026-09-01,05
976aa9bffb95492ab3aede05f42127cb,8212.0,sess_0cfed515f7ed4e2b,product_view,26.0,,mobile,2026-09-01 05:29:04.132662,2026-09-01,05
07d5e647e6a14207a95d3b1f087f9908,8342.0,sess_ac3d49d793be4232,session_start,,,desktop,2026-08-22 04:29:21.372442,2026-08-22,04
d305013fd9e647bdbdd86e7b613b9f96,8342.0,sess_ac3d49d793be4232,homepage_view,,,desktop,2026-08-22 04:29:24.372442,2026-08-22,04
803364b9ec324cf1a33348da17bbf0a7,8342.0,sess_ac3d49d793be4232,category_view,,,desktop,2026-08-22 04:29:35.372442,2026-08-22,04
c7acd09622b642f09cc3edc71b2b8b6c,8342.0,sess_ac3d49d793be4232,product_view,120.0,,desktop,2026-08-22 04:29:53.372442,2026-08-22,04
45daf1a7aaee4a16b41f30e38912bab2,8342.0,sess_ac3d49d793be4232,product_view,75.0,,desktop,2026-08-22 04:30:48.372442,2026-08-22,04
dc24741b2f6040a49ea2a1768311cac9,10771.0,sess_4115b3fef40b4763,session_start,,,mobile,2026-09-08 04:31:47.274414,2026-09-08,04
d089a43bce7b40ca9c4ef1318346693d,10771.0,sess_4115b3fef40b4763,homepage_view,,,mobile,2026-09-08 04:31:51.274414,2026-09-08,04
f244c63948bc4ea2a9874458e1c11018,10771.0,sess_4115b3fef40b4763,category_view,,,mobile,2026-09-08 04:32:06.274414,2026-09-08,04
e9bb1618395e4cffad10d85873526ec9,10771.0,sess_4115b3fef40b4763,product_view,97.0,,mobile,2026-09-08 04:32:29.274414,2026-09-08,04
59b05b8aa7fc4f50881fd82c542d8858,10771.0,sess_4115b3fef40b4763,product_view,37.0,,mobile,2026-09-08 04:32:45.274414,2026-09-08,04
3413bb087a994c2985bc19e37405f137,10771.0,sess_4115b3fef40b4763,product_view,52.0,,mobile,2026-09-08 04:33:17.274414,2026-09-08,04
050c784961244fa1b5ec84da59f901ff,8543.0,sess_5069f533ecdf4a39,session_start,,,mobile,2026-08-15 13:38:24.964406,2026-08-15,13
11399f9e03a946adaf77d21007cfcbbd,8543.0,sess_5069f533ecdf4a39,homepage_view,,,mobile,2026-08-15 13:38:28.964406,2026-08-15,13
91415857033f4e82a07cc43fa435ba9f,8543.0,sess_5069f533ecdf4a39,product_view,126.0,,mobile,2026-08-15 13:38:44.964406,2026-08-15,13
9ad0f616e10846d2afef52f5a85b6295,8543.0,sess_5069f533ecdf4a39,wishlist_add,126.0,,mobile,2026-08-15 13:39:13.964406,2026-08-15,13
6ddd2a11f0234fc0a03e7795664b6304,9062.0,sess_1c2947406ca341db,session_start,,,mobile,2026-09-12 11:25:27.115483,2026-09-12,11
d77e8fdd3a8a4562b50acc4f10d126de,9062.0,sess_1c2947406ca341db,homepage_view,,,mobile,2026-09-12 11:25:31.115483,2026-09-12,11
d28afc444ffa4290a1ce57b4610d71a8,9062.0,sess_1c2947406ca341db,category_view,,,mobile,2026-09-12 11:25:41.115483,2026-09-12,11
c927b0d72b1b4b769ba2a346a46e79b1,9062.0,sess_1c2947406ca341db,product_view,25.0,,mobile,2026-09-12 11:26:02.115483,2026-09-12,11
f85bb1bb33c84fe684af9fadf640d73f,9062.0,sess_1c2947406ca341db,product_view,78.0,,mobile,2026-09-12 11:26:17.115483,2026-09-12,11
4557977228c84ffab6e357cc6d1c15eb,6610.0,sess_16e51b05cfc14285,session_start,,,mobile,2026-09-01 13:16:50.157556,2026-09-01,13
53c0c94167b041329c91b5010223c995,6610.0,sess_16e51b05cfc14285,homepage_view,,,mobile,2026-09-01 13:16:55.157556,2026-09-01,13
846f6a06546a4d2296be0a3f34bcfc6c,6610.0,sess_16e51b05cfc14285,category_view,,,mobile,2026-09-01 13:17:01.157556,2026-09-01,13
b04d2838428444e8927ff8f66ac77e14,6610.0,sess_16e51b05cfc14285,product_view,186.0,,mobile,2026-09-01 13:17:24.157556,2026-09-01,13
f519a711211d473fa8f604058441ee9c,6373.0,sess_6032ae8214724d79,session_start,,,mobile,2026-08-20 06:33:12.864276,2026-08-20,06
c56b78624fcf4d2789bd8e53e8aec03a,6373.0,sess_6032ae8214724d79,homepage_view,,,mobile,2026-08-20 06:33:20.864276,2026-08-20,06
c3e8d7a8430b4dc398bc9a7dc7eeb6f5,6373.0,sess_6032ae8214724d79,search,,navy tailored oxford shirt pure cotton,mobile,2026-08-20 06:33:32.864276,2026-08-20,06
0910b2df13d9400682d86954417949d4,6373.0,sess_6032ae8214724d79,search_result_view,,navy tailored oxford shirt pure cotton,mobile,2026-08-20 06:33:42.864276,2026-08-20,06
46a51ed0b39b460e8b15cf1f16ab35fa,6331.0,sess_1215c95ece2444ee,session_start,,,mobile,2026-09-13 17:43:38.687016,2026-09-13,17
b1b3b0890e5f4e8e9eaa6b80ebf0fadf,6331.0,sess_1215c95ece2444ee,homepage_view,,,mobile,2026-09-13 17:43:44.687016,2026-09-13,17
7f8fee36e0b54219a51a2624b424b429,6331.0,sess_1215c95ece2444ee,product_view,165.0,,mobile,2026-09-13 17:44:02.687016,2026-09-13,17
75285ebf0bc7494a8f19e5c0c3211999,6331.0,sess_1215c95ece2444ee,add_to_cart,165.0,,mobile,2026-09-13 17:44:56.687016,2026-09-13,17
34c6096754ff43468397e1892240187f,6331.0,sess_1215c95ece2444ee,checkout_started,,,mobile,2026-09-13 17:45:24.687016,2026-09-13,17
dcb4fce779be4a15b954c4eba9a36c11,6331.0,sess_1215c95ece2444ee,purchase_completed,165.0,,mobile,2026-09-13 17:46:27.687016,2026-09-13,17
4e3d1c7000164cd2b4e16b5c9c3640c5,,sess_c39a026cd72b4686,session_start,,,mobile,2026-08-19 03:27:34.977610,2026-08-19,03
ba43ab642e8a4be29a438f28589b6d67,,sess_c39a026cd72b4686,homepage_view,,,mobile,2026-08-19 03:27:43.977610,2026-08-19,03
ad869bbb395a4196878dce4514155a2f,,sess_c39a026cd72b4686,category_view,,,mobile,2026-08-19 03:27:53.977610,2026-08-19,03
9587865c98094dccaaeb13941d1ce5ea,,sess_c39a026cd72b4686,product_view,223.0,,mobile,2026-08-19 03:28:13.977610,2026-08-19,03
39d10f75a0d14f08a29581dc55425210,,sess_c39a026cd72b4686,product_view,238.0,,mobile,2026-08-19 03:29:05.977610,2026-08-19,03
95acb879d875457a908d36c2fb7044b3,6639.0,sess_ff18d80583df46fb,session_start,,,mobile,2026-09-13 05:04:40.255824,2026-09-13,05
a30044c1d61546f39c2dd1744f7aa6bf,6639.0,sess_ff18d80583df46fb,homepage_view,,,mobile,2026-09-13 05:04:50.255824,2026-09-13,05
d8d3a9bf06cc42ab9f94a8d19c77dbf3,6639.0,sess_ff18d80583df46fb,category_view,,,mobile,2026-09-13 05:05:03.255824,2026-09-13,05
02ae69b03c3f49e885f5561b5c65ee5d,6639.0,sess_ff18d80583df46fb,product_view,19.0,,mobile,2026-09-13 05:05:20.255824,2026-09-13,05
70b18d7ff7ff48cc844e76bcf33ded2e,,sess_f32130692f084f6b,session_start,,,desktop,2026-09-03 08:48:47.926036,2026-09-03,08
7695fa24ce6f4667a055038c68c46de5,,sess_f32130692f084f6b,homepage_view,,,desktop,2026-09-03 08:48:50.926036,2026-09-03,08
df9605272be249f69e5b027d7709a84b,,sess_f32130692f084f6b,product_view,163.0,,desktop,2026-09-03 08:48:59.926036,2026-09-03,08
dfd4be6e86994a9d8af8dfa6ac578bd6,,sess_f32130692f084f6b,wishlist_add,163.0,,desktop,2026-09-03 08:49:24.926036,2026-09-03,08
5c85c932dd5a43f08e72c13d4f6d5ce0,,sess_2036db8510564980,session_start,,,desktop,2026-08-15 12:15:26.881297,2026-08-15,12
bab3b1c746eb4f918a7e92d4c595b2b2,,sess_2036db8510564980,homepage_view,,,desktop,2026-08-15 12:15:30.881297,2026-08-15,12
019e884fe1de42528cd47e354d8c91bb,,sess_2036db8510564980,product_view,241.0,,desktop,2026-08-15 12:15:48.881297,2026-08-15,12
d22c802d056d4a3c99ec58f735517b47,,sess_2036db8510564980,wishlist_add,241.0,,desktop,2026-08-15 12:16:12.881297,2026-08-15,12
fe3502d925824c878ee2358e261020fd,,sess_dc86938432e44a1f,session_start,,,mobile,2026-08-23 14:54:34.247354,2026-08-23,14
3fe70ced07684760a293583873dc50f9,,sess_dc86938432e44a1f,homepage_view,,,mobile,2026-08-23 14:54:43.247354,2026-08-23,14
8f43d9128fba4ea1b07ae80344a8a52c,9329.0,sess_526e32fa479f4da8,session_start,,,desktop,2026-08-20 16:58:20.691626,2026-08-20,16
1db5206f459f4781ab847432f1fc3d0d,9329.0,sess_526e32fa479f4da8,homepage_view,,,desktop,2026-08-20 16:58:30.691626,2026-08-20,16
0c2f01479e304fe6b51cf0471be37605,8350.0,sess_505aee2554b0454a,session_start,,,desktop,2026-09-10 10:10:40.709775,2026-09-10,10
068d3161e7354e0d80ddb44727661875,8350.0,sess_505aee2554b0454a,homepage_view,,,desktop,2026-09-10 10:10:45.709775,2026-09-10,10
d66cd40aa1fe4f9ea26eefb7d4fb398d,8350.0,sess_505aee2554b0454a,category_view,,,desktop,2026-09-10 10:10:56.709775,2026-09-10,10
fccde942c74c43f5acad3fe979296578,8350.0,sess_505aee2554b0454a,product_view,222.0,,desktop,2026-09-10 10:11:14.709775,2026-09-10,10
9a9881ab22834cb9b061c886725ad741,8350.0,sess_505aee2554b0454a,product_view,157.0,,desktop,2026-09-10 10:11:42.709775,2026-09-10,10
b7128eeee92d4d4e8fdc83bb036a5ea8,7344.0,sess_8d5bb6576f714480,session_start,,,desktop,2026-09-09 21:15:57.095036,2026-09-09,21
0ae09bef92e74e6ca112643add869193,7344.0,sess_8d5bb6576f714480,homepage_view,,,desktop,2026-09-09 21:16:02.095036,2026-09-09,21
9fe235e9257e4ff6b985327f714a0e3d,7344.0,sess_8d5bb6576f714480,category_view,,,desktop,2026-09-09 21:16:20.095036,2026-09-09,21
2302905b8e4e41d9adf92f6a55d2236a,7344.0,sess_8d5bb6576f714480,product_view,19.0,,desktop,2026-09-09 21:16:43.095036,2026-09-09,21
19c2324775cb491aab34b9c04e468f16,7344.0,sess_8d5bb6576f714480,product_view,7.0,,desktop,2026-09-09 21:16:59.095036,2026-09-09,21
20aba019a0484da080cbc94a32865ead,7344.0,sess_8d5bb6576f714480,product_view,134.0,,desktop,2026-09-09 21:17:57.095036,2026-09-09,21
a063faf889ad46c1ae89e61666cff427,6313.0,sess_4eae1a226cf8495d,session_start,,,mobile,2026-08-31 02:25:07.150005,2026-08-31,02
334ad558152949149f46d8cae26f7f8a,6313.0,sess_4eae1a226cf8495d,homepage_view,,,mobile,2026-08-31 02:25:12.150005,2026-08-31,02
88e99f11067548bc874d850539d2ba72,6313.0,sess_4eae1a226cf8495d,category_view,,,mobile,2026-08-31 02:25:18.150005,2026-08-31,02
4add733ec8b340b494f9c13fca3fe6b0,6313.0,sess_4eae1a226cf8495d,product_view,88.0,,mobile,2026-08-31 02:25:38.150005,2026-08-31,02
cfa0b5fbf2df4c09a7630fce8c89c8bf,6313.0,sess_4eae1a226cf8495d,product_view,22.0,,mobile,2026-08-31 02:26:17.150005,2026-08-31,02
6009df8b5f694d17a64e6d352f6edc25,6313.0,sess_4eae1a226cf8495d,product_view,183.0,,mobile,2026-08-31 02:27:00.150005,2026-08-31,02
a23ed36a764041c69addf2647285f8f6,,sess_dafd8702d0704be9,session_start,,,desktop,2026-08-26 20:06:18.996751,2026-08-26,20
b32f5c6fd9e84491938218c0ded56875,,sess_dafd8702d0704be9,homepage_view,,,desktop,2026-08-26 20:06:24.996751,2026-08-26,20
21bbe8fbebfa49ebbe87fbbff80c608c,,sess_dafd8702d0704be9,category_view,,,desktop,2026-08-26 20:06:39.996751,2026-08-26,20
1fb830b90712424295494988fbe8340e,,sess_dafd8702d0704be9,product_view,53.0,,desktop,2026-08-26 20:06:50.996751,2026-08-26,20
4197b0a4b51b427183641c2389144fc2,7735.0,sess_246a261156344ee0,session_start,,,desktop,2026-08-31 14:10:34.157097,2026-08-31,14
a7e4ba8628804d76aac8ba171eb0497b,7735.0,sess_246a261156344ee0,homepage_view,,,desktop,2026-08-31 14:10:40.157097,2026-08-31,14
0c5b4a523ff94e6ebf45d95d5ce68826,7735.0,sess_246a261156344ee0,search,,perfume,desktop,2026-08-31 14:10:59.157097,2026-08-31,14
21758c16fc9b4b028ed3db93fcdba12a,7735.0,sess_246a261156344ee0,product_view,71.0,perfume,desktop,2026-08-31 14:11:11.157097,2026-08-31,14
1e337cf37e9345af8653596bccaa3866,7735.0,sess_246a261156344ee0,add_to_cart,71.0,,desktop,2026-08-31 14:11:45.157097,2026-08-31,14
af12652d2e04475c9f1b0ac5557c4831,7735.0,sess_246a261156344ee0,checkout_started,,,desktop,2026-08-31 14:12:34.157097,2026-08-31,14
b91c930c0d6d4b2fab5c6acfacb04763,7735.0,sess_246a261156344ee0,purchase_completed,71.0,,desktop,2026-08-31 14:14:04.157097,2026-08-31,14
eb75b3a66051429b87ceed2644543f92,,sess_693862b3d4c848a1,session_start,,,desktop,2026-08-16 21:15:41.241139,2026-08-16,21
3b16cfa28f814ee38c4d61b09835a9d4,,sess_693862b3d4c848a1,homepage_view,,,desktop,2026-08-16 21:15:44.241139,2026-08-16,21
36ada906d0d443d18006c93211b0c232,,sess_693862b3d4c848a1,search,,oversized white linen button down shirt under 2000,desktop,2026-08-16 21:16:04.241139,2026-08-16,21
db86a1c4e1f142d28da52298b793ce5c,,sess_693862b3d4c848a1,product_view,120.0,oversized white linen button down shirt under 2000,desktop,2026-08-16 21:16:17.241139,2026-08-16,21
e9c72a41488d41aa94e4daf28f7638bd,,sess_693862b3d4c848a1,add_to_cart,120.0,,desktop,2026-08-16 21:16:43.241139,2026-08-16,21
12b2be47fc6b439abab6f39aaf723b30,,sess_693862b3d4c848a1,checkout_started,,,desktop,2026-08-16 21:17:49.241139,2026-08-16,21
d6ea503e5d2a489c97ad16a4369a0541,,sess_693862b3d4c848a1,purchase_completed,120.0,,desktop,2026-08-16 21:18:34.241139,2026-08-16,21
edfa5e1b419e4918a99475a95062e5e8,11433.0,sess_8443308c336e494d,session_start,,,mobile,2026-09-13 15:56:35.793497,2026-09-13,15
b26e16d6004f4ede9b3a34ac462f6d98,11433.0,sess_8443308c336e494d,homepage_view,,,mobile,2026-09-13 15:56:44.793497,2026-09-13,15
e136281e44ed4c2c9c2bb5d84ef90f36,11433.0,sess_8443308c336e494d,search,,tote bag,mobile,2026-09-13 15:56:56.793497,2026-09-13,15
59d45de8f69742fb9a4c3667f190c620,11433.0,sess_8443308c336e494d,product_view,208.0,tote bag,mobile,2026-09-13 15:57:06.793497,2026-09-13,15
1c1eb87733274383bdac9feb3ad8019e,11433.0,sess_8443308c336e494d,add_to_cart,208.0,,mobile,2026-09-13 15:57:38.793497,2026-09-13,15
a4c0155c82c745348a1619f19acc23f9,11433.0,sess_8443308c336e494d,checkout_started,,,mobile,2026-09-13 15:58:27.793497,2026-09-13,15
90aefb52c6014392b90ffad1db2b9179,11433.0,sess_8443308c336e494d,checkout_abandoned,,,mobile,2026-09-13 15:59:08.793497,2026-09-13,15
2e3a0b2eed8f4666835e705eb4042238,8532.0,sess_b64ca7d8a0b54d68,session_start,,,desktop,2026-09-06 13:47:38.515461,2026-09-06,13
f9ab26efefca447aaf8eef4c4d77d7a8,8532.0,sess_b64ca7d8a0b54d68,homepage_view,,,desktop,2026-09-06 13:47:43.515461,2026-09-06,13
718361b1a7b8470eb334b42fa1e2a0e5,8532.0,sess_b64ca7d8a0b54d68,search,,red party heels size 8 under 3500,desktop,2026-09-06 13:47:59.515461,2026-09-06,13
9807e66ab95d4882997d387207918f80,8532.0,sess_b64ca7d8a0b54d68,product_view,178.0,red party heels size 8 under 3500,desktop,2026-09-06 13:48:12.515461,2026-09-06,13
a75bd621010b47edbbd11e295fb06455,8532.0,sess_b64ca7d8a0b54d68,add_to_cart,178.0,,desktop,2026-09-06 13:49:04.515461,2026-09-06,13
9b1245862fff4c79ab997712ecc7dde8,8532.0,sess_b64ca7d8a0b54d68,checkout_started,,,desktop,2026-09-06 13:50:19.515461,2026-09-06,13
879e3543635448ce9fa3511a647c35c7,8532.0,sess_b64ca7d8a0b54d68,purchase_completed,178.0,,desktop,2026-09-06 13:51:42.515461,2026-09-06,13
35f3b845bbfc41c29054a1ba8fa7f36d,8042.0,sess_e5520ad450d44f96,session_start,,,mobile,2026-08-28 01:41:54.510825,2026-08-28,01
fc8ed19f7d9b4ab99d7b50b1a0bbf9b0,8042.0,sess_e5520ad450d44f96,homepage_view,,,mobile,2026-08-28 01:41:58.510825,2026-08-28,01
f0390e23291845f7b614f4dd0bae3f32,8042.0,sess_e5520ad450d44f96,category_view,,,mobile,2026-08-28 01:42:06.510825,2026-08-28,01
9a4da747267a43029925720fa6f98927,8042.0,sess_e5520ad450d44f96,product_view,187.0,,mobile,2026-08-28 01:42:31.510825,2026-08-28,01
